Date,Open,High,Low,Close,Volume,funding_rate,funding_mean_3,funding_mean_14,funding_mean_30,funding_vol_3,funding_vol_14,funding_vol_30,funding_z_5,funding_z_20,funding_z_60,price_vol_5,price_vol_20,price_vol_60,rsi_7,rsi_14,rsi_28,sma_10,sma_50,sma_200
2020-02-21,256.97,268.24,253.61,265.27,525827.8734,0.0018084899999999998,0.0016663033333333332,0.0030668049999999997,0.0020915323333333333,0.0007716877776233975,0.0020686243368210817,0.0017909643206686617,0.35771068510467824,-0.32918027632462254,,1.0873940545607979,0.9292943750451949,,38.16948345600192,63.30583756288941,71.62099591614876,267.408,191.43900000000002,
2020-02-22,265.32,266.81,256.0,261.57,313062.52133,0.0015391200000000002,0.0013936733333333332,0.003116897857142857,0.0021288383333333332,0.00050354870790554,0.0020183771778686972,0.0017664324954397214,0.15488252153788107,-0.49642381861006374,,1.0461911093561376,0.9386979080154196,,47.546330614777126,61.96124704951716,71.16864647733281,266.991,193.9834,
2020-02-23,261.55,275.68,261.02,274.48,444740.82883,0.00168785,0.0016784866666666668,0.0030256628571428573,0.0021648383333333337,0.000134928882131803,0.0020543128627631877,0.001745243923939817,0.07773519024474398,-0.4699915246563714,,1.0190542202315482,0.9471312359423385,,60.51392439065842,63.647694224647715,71.80546465886349,267.607,196.78900000000002,
2020-02-24,274.5,277.2,257.09,265.52,696591.72983,0.00112224,0.0014497366666666666,0.0026630921428571425,0.0021863153333333335,0.00029320761114496767,0.0018929027032705352,0.0017276446791168948,-0.6757105075842086,-0.7776551138310781,,0.6422576939048359,0.9683552435951194,,48.431821240625865,62.4032586552961,68.9953029209729,265.644,199.392,
2020-02-25,265.47,266.22,244.44,246.67,774791.01027,0.00124051,0.0013502000000000002,0.0024827471428571428,0.0022048836666666667,0.000298333018789415,0.001900070798698862,0.0017138739951540784,-0.8202487599966787,-0.7185304811113964,,0.9418453238547041,1.003922381684559,,27.073232967352,52.82080271297937,63.426713545130255,263.823,201.4424,
2020-02-26,246.67,250.32,215.66,223.93,1395879.41507,0.00198428,0.00144901,0.002052592857142857,0.0022610263333333333,0.00046731405703231873,0.0010407218759512632,0.0016765017178667697,1.3548270984437776,-0.3111894536235312,,1.0746645583699397,1.0868017500947387,,27.5727650725143,37.7454715982599,58.798584095031586,260.331,203.065,
2020-02-27,223.98,238.3,210.0,227.79,1273793.11658,0.00046167999999999996,0.0012288233333333334,0.0017713328571428572,0.0022260266666666666,0.0007613672724995074,0.0008769133414638888,0.0017034290497989196,-1.4383106543550868,-1.090594496235833,,1.1568921757019814,1.0710814711945125,,31.614773729709697,38.209111537478954,57.74566889453782,256.325,204.80640000000002,
2020-02-28,227.73,234.67,214.01,226.76,1054994.92397,0.00068276,0.0010429066666666667,0.0015963492857142857,0.0021541330000000003,0.0008227131372072162,0.0008274225415521878,0.0017220539150780143,-0.706489502495208,-0.967167680013479,,0.9009752927403248,1.0713048220138224,,23.275503122605244,31.293650284847757,58.51757421175068,250.74,206.58679999999995,
2020-02-29,226.76,233.0,217.0,217.21,546866.6851,0.0014422,0.0008622133333333334,0.0014848557142857143,0.0021492426666666667,0.0005143029182625158,0.0007216924378976699,0.0017239217019841572,0.4600223199391387,-0.5287939542033919,0.04612841604373845,0.8999051149585053,1.0816213801036474,,21.527599486327745,33.60165118646685,55.9913009370859,246.61599999999999,208.03420000000003,
2020-03-01,217.29,227.89,212.36,217.81,715016.01941,0.0006682999999999999,0.0009310866666666667,0.0013206892857142857,0.0020687369999999997,0.00044269617406675186,0.0006117263872336333,0.0017351463279567298,-0.5903397394848638,-0.864013052546327,-0.48135214477763555,0.8770349771569529,1.0771136299954103,0.8418810957012628,6.799817045208698,35.334476843557255,55.31583710351174,242.70100000000002,209.5428,
2020-03-02,217.81,234.4,216.07,231.97,810051.4833,0.00040385,0.0008381166666666666,0.0012024399999999997,0.0020169833333333336,0.0005396025906473579,0.0006179337862835875,0.001761564155466098,-0.7885647714785907,-0.9177774285789726,-0.6617103574165745,0.7331091263993077,1.0803604379027474,0.8474334690355967,26.30315016219221,37.634408601787364,57.31083137307902,239.371,211.25140000000002,
2020-03-03,232.1,232.46,219.57,223.91,741498.54825,0.00051403,0.0005287266666666666,0.0011961235714285715,0.002013675,0.00013283615710092187,0.0006249505765641018,0.0017643822525760032,-0.5594293063154759,-1.0386164055026306,-0.590889079198995,0.8013957459588921,0.9518173589062326,0.8471459739487731,31.033333332971267,28.79028761352575,55.90338685684615,235.60500000000002,212.85800000000003,
2020-03-04,223.84,228.85,220.23,224.26,443780.33772,0.00093984,0.00061924,0.0010948971428571428,0.0020350029999999996,0.0002830603788946931,0.0005300138468500124,0.00174673182866658,0.3525442431415894,-0.602225232774287,-0.31214190854704243,0.8023260892529919,0.9494638807155791,0.8469833188431829,50.43871310727711,35.07899100943432,53.63223609481352,230.583,214.03040000000001,
2020-03-05,224.26,234.09,224.23,228.38,601479.87587,0.00104933,0.0008344,0.00111032,0.0020397546666666667,0.0002827980157285526,0.0005249367395879545,0.0017437482135167872,1.2170294117440155,-0.40023577297357926,-0.2475374506635087,0.6792509020111313,0.9057132876421944,0.8473175456456069,50.778980722589246,37.807167235043266,52.74554458971303,226.869,215.27,
