Date,Open,High,Low,Close,Volume,funding_rate,funding_mean_3,funding_mean_14,funding_mean_30,funding_vol_3,funding_vol_14,funding_vol_30,funding_z_5,funding_z_20,funding_z_60,btc_vol_5,btc_vol_20,btc_vol_60,btc_rsi_7,btc_rsi_14,btc_rsi_28,btc_sma_10,btc_sma_50,btc_sma_200
2021-02-14,47156.78,49707.43,47014.17,48577.79,73735.475533,0.00380722,0.003660703333333333,0.0029813842857142857,0.0020055373333333335,0.00012744441625012277,0.001047265916174214,0.0013339147104770698,0.40549624860104805,1.0583179404331702,1.433552791410365,0.7752089909023914,1.026187155933468,0.9595956395533699,83.4101351009768,84.42744357809165,66.09562857534843,44486.433000000005,36063.0268,19583.09385
2021-02-15,48580.47,49010.92,45570.79,47911.1,79398.156784,0.0022661,0.0032162866666666672,0.0030587192857142857,0.0020440510000000003,0.0008309993572400246,0.0009386220233566946,0.001323828919925078,-1.7216112478524446,-0.18187242534941278,0.2359697311550525,0.6782912588758531,1.035159492894125,0.9527688981693708,59.94075266631869,81.6532620965651,64.28965775500063,45448.519,36495.6156,19767.151299999998
2021-02-16,47911.1,50689.18,47003.62,49133.45,88813.266298,0.00364964,0.003240986666666667,0.0031742321428571427,0.002141244,0.0008479450888668051,0.000901380181987415,0.0013313340764024419,0.4293869194614939,0.8569198567397455,1.2569638098671734,0.4062939632520498,0.959540079851155,0.9532902822752592,65.2353564180354,81.05502291996288,66.57271843464092,46443.17,36936.6964,19956.14125
2021-02-17,49133.45,52618.74,48947.0,52119.71,85743.637818,0.00344614,0.0031206266666666672,0.0032536785714285714,0.0021867,0.0007470039695566107,0.0008700891067440851,0.0013523717714827702,0.15698620073865485,0.6113756986149644,1.0662280155843296,0.5493389828007648,0.9211654349547512,0.9591869554320376,85.57469726528657,81.74653632512374,69.58348857601541,47775.572,37431.3906,20157.73395
2021-02-18,52117.67,52530.0,50901.9,51552.6,60758.046954,0.0041239399999999996,0.003739906666666667,0.003430185,0.002204089,0.0003477991709785031,0.0007646142952319626,0.0013743758698088221,0.9355625714983791,1.1425941219640758,1.517426138759595,0.5827048349059093,0.9317441952828037,0.958415368290676,73.32033380497172,82.1606047697121,76.91212536485719,48293.345,37884.9318,20360.1402
2021-02-19,51552.61,56368.0,50710.2,55906.0,79659.77802,0.00304572,0.0035386000000000007,0.003483002857142858,0.0022647373333333333,0.0005450240644228476,0.000704154021104301,0.0013698757563494655,-0.37265410008359134,0.05940507181201913,0.6923749273197775,0.8020995585665167,0.961617115866683,0.9660628737698789,87.95374596390805,84.24102307723548,78.19254962678838,49241.903000000006,38424.57920000001,20583.57115
2021-02-20,55906.0,57700.46,53863.93,55841.19,80948.205314,0.00395318,0.0037076133333333334,0.00361753,0.002357502,0.0005795401909560147,0.0005828567584024207,0.0013873192180664654,0.7278358268106935,0.8811172214092421,1.3219100329355835,0.7471367307228107,0.9321363652792227,0.963515130808463,88.49231527232736,83.45397124857263,79.76419302142853,50345.264,38954.7692,20806.81725
2021-02-21,55841.19,58352.8,55477.59,57408.57,58166.708511,0.0032519899999999997,0.0034169633333333334,0.0036163342857142857,0.0024559016666666667,0.00047569219400084084,0.0005836439935665978,0.001340243200290421,-0.6793122476989295,0.04441772410766881,0.773401636991775,0.7457844538615425,0.9302660147196271,0.9591135042508387,88.63659432971104,85.70142346269328,80.44296309100362,51289.17,39459.374,21035.135550000003
2021-02-22,57412.35,57508.47,47622.0,54087.67,134019.434944,0.00286695,0.0033573733333333335,0.0035595828571428575,0.0025407393333333333,0.0005507296418691602,0.0006166144210922207,0.0012796825646739785,-1.0400448363811774,-0.4874153783778913,0.4600725150285559,0.9897517196555994,0.9897597193581051,0.9764666946924201,71.93040012895345,67.68249458712748,74.46613911276978,51969.177,39881.1264,21246.7616
2021-02-23,54087.67,54183.59,44892.56,48891.0,169375.025051,0.00067848,0.0022658066666666667,0.0032660049999999998,0.0025414366666666665,0.001388080837139297,0.0008998498309397531,0.00127862624770745,-1.6861270407637625,-2.578934736143739,-1.2083851933347076,1.3687778664223864,1.1018331702021251,1.014103298329523,49.32863623298417,54.58189201439169,66.55471749920548,52142.908,40219.1722,21433.245450000002
2021-02-24,48891.0,51374.99,46988.69,49676.2,91881.209252,0.0009908,0.0015120766666666668,0.0030424478571428573,0.0025395743333333333,0.0011837006621749138,0.0010478190672291168,0.0012809171013330519,-0.9428016660472087,-2.084085598706734,-0.9878502653030826,1.045727002365671,1.0927564801909657,1.0036289094640196,42.29442583537229,59.31521600206626,69.99530924306517,52252.748999999996,40533.7056,21622.8194
2021-02-25,49676.21,52041.73,46674.34,47073.73,83310.673121,0.00070006,0.0007897800000000003,0.0028539364285714284,0.002551741,0.0001744224882289973,0.0012144710059598083,0.0012608316726705857,-0.7938416114709252,-2.043418933543426,-1.198214801095151,1.0392341536959362,1.126158317922276,1.0151381794696768,37.48277748991935,48.24859344718965,64.31281048882059,52169.012,40739.793,21799.779649999997
2021-02-26,47073.73,48424.11,44106.78,46276.87,109423.200663,0.00030000000000000003,0.0006636200000000003,0.0026182685714285715,0.002551741,0.0003468386731608723,0.0013689866229714305,0.0012608316726705857,-0.7962381050649323,-2.064261845726773,-1.4652962778407246,0.8491899328659985,1.130460703223956,1.015970288062904,16.412253414713135,48.03268905341549,62.57817774284134,51883.354,40876.6848,21971.699399999998
2021-02-27,46276.88,48394.0,45000.0,46106.43,66060.834292,0.0008477199999999999,0.0006159266666666669,0.002423424285714286,0.002565911,0.00028338686090453733,0.001415588770597505,0.0012382650037558794,0.558750865254009,-1.455956022091039,-1.042716227751343,0.8838137320985495,1.1288060649369671,1.016427899380282,16.292195524628127,47.96448074686109,62.34745198499454,51282.026,40987.1572,22145.271149999997
2021-02-28,46103.67,46638.46,43000.0,45135.66,83055.369042,0.00057706,0.000574926666666667,0.0021926985714285714,0.0025046156666666667,0.00027386623182372715,0.0014357919256839896,0.0012903624701895492,-0.4008292662004055,-1.4607934401505724,-1.214189460756334,0.4898775535572803,0.8361153537252627,1.0128971252868078,5.672053865729779,43.1896486569133,62.60740078173249,50640.332,41088.106,22313.1278
2021-03-01,45134.11,49790.0,44950.53,49587.03,85086.111648,0.00036921,0.000597996666666667,0.0020572064285714286,0.002475310666666667,0.00023994106158248016,0.0015156158689741482,0.0013292730629439922,-0.8340563355073369,-1.450623606093381,-1.3362635573256996,1.0679811741092127,0.9303446920367207,1.0350276335747597,34.97159701825292,52.883966438587215,65.50905262702159,50008.435,41316.8462,22502.162949999998
2021-03-02,49595.76,50200.0,47047.6,48440.65,64221.06214,0.00030000000000000003,0.00041542333333333364,0.0018179464285714285,0.0024368790000000003,0.0001441954057289174,0.0015092709369993443,0.0013757065241098018,-0.7594263065146513,-1.3451316658136785,-1.369557627276197,0.9546661485092722,0.9221569183551318,1.038010508912078,47.93861668752079,48.804693716565126,62.723789517863146,49268.381,41577.5698,22685.5635
2021-03-03,48436.61,52640.0,48100.71,50349.37,81035.913705,0.00065078,0.000439996666666667,0.001618277857142857,0.0024191246666666667,0.00018579482294543936,0.0014614482154734186,0.001395732330172162,0.4615085696435379,-1.001868054746146,-1.0967306404871071,0.9519469574680399,0.8906906291198101,1.0192712235707024,52.793929780083474,46.827629658723325,62.54460402191652,48562.460999999996,41903.5324,22878.04835
2021-03-04,50349.37,51773.88,47500.0,48374.09,82649.716829,0.00030000000000000003,0.00041692666666666694,0.0013451392857142855,0.0023613759999999997,0.00020252292742632154,0.0013062232625248222,0.0014471747257724203,-0.8506453063209786,-1.115888806611987,-1.3042371049210142,1.0671827695691984,0.9065971877577027,1.0249259992172695,55.69343474765458,44.57789233606001,60.990340740600786,47991.103,42123.5866,23060.3638
2021-03-05,48374.09,49448.93,46300.0,48751.71,78192.496372,0.00030000000000000003,0.00041692666666666694,0.0011490164285714287,0.0022935796666666663,0.00020252292742632154,0.0012354598228290258,0.0014953462425632928,-0.5521571218614969,-1.0100777037620374,-1.2700278749614844,1.018209312673229,0.9068375185334537,1.0206025654812074,61.24867961507092,35.88054724575059,60.244682278305405,47977.174,42315.7308,23242.7167
2021-03-06,48746.81,49200.0,47070.0,48882.2,44399.234242,0.00030000000000000003,0.00030000000000000003,0.000888075,0.002248484666666667,0.0,0.0009505837159082852,0.0015352026686396027,-0.44718508942046925,-0.917867363829415,-1.2331279362203644,0.5786178687027035,0.8980610775504682,1.0121177229148408,62.662456446386386,36.30149740851867,59.63899909010752,47897.774,42558.5304,23427.40265
2021-03-07,48882.2,51450.03,48882.2,50971.75,55235.028032,0.00037606,0.00032535333333333366,0.0006826514285714286,0.0021841443333333334,4.391326147448931e-05,0.0006696844052107095,0.001572687293960252,-0.06124034973472041,-0.7914487634538981,-1.1541809849934204,0.6333679414369591,0.9126106866271773,0.9992693335054316,74.15718151796717,37.58459760395311,61.70997039053611,48287.576,42858.065800000004,23623.488449999997
2021-03-08,50959.11,52402.78,49274.67,52375.17,66987.359664,0.00044757,0.0003745433333333336,0.0005098385714285714,0.0021300699999999995,7.379668985345478e-05,0.00023141815170005258,0.0016043250723547908,1.551964336971409,-0.6655208183349595,-1.0654538084296943,0.5925608494677822,0.9135644079097567,0.9876994564680041,65.43571028382499,46.43307044628318,56.54848979730472,48897.406,43188.997,23826.09655
2021-03-09,52375.18,54895.0,51789.41,54884.5,71656.737076,0.00171433,0.000845986666666667,0.0005838278571428571,0.0020782566666666664,0.0007528569109952623,0.0003963219903675617,0.0015913306479545782,1.7797702717253676,0.30651084999971756,-0.10116501182077815,0.37715738940684873,0.9006379168439923,0.9914094372544294,80.99670880790183,64.05743530084627,58.765951312142704,49775.213,43554.0616,24042.86235
2021-03-10,54874.67,57387.69,53005.0,55851.59,84749.238943,0.00129845,0.0011534500000000003,0.0006058028571428571,0.0019994893333333333,0.0006457081185799012,0.0004278948858958572,0.001568582370046351,0.737029673893431,0.11635616827224292,-0.3997490424718128,0.34379169521193353,0.9006189260809957,0.9909127561945932,79.10371340493951,64.36151236825614,61.5929574002203,50846.806,43953.263600000006,24263.8055
2021-03-11,55851.59,58150.0,54272.82,57773.16,81914.812859,0.0028067500000000002,0.001939843333333334,0.0007562807142857144,0.0019334286666666666,0.0007790278686499802,0.0007284597108173313,0.0014866630924756266,1.4747574339498366,1.4505057879238739,0.7581015582488604,0.2228046865961097,0.8437805182975778,0.9835522574977323,99.99999999999255,75.69644683265506,60.5660883707409,51665.419,44399.362199999996,24494.43065
2021-03-12,57773.15,58081.51,54962.84,57221.72,73405.406047,0.00220348,0.0021028933333333334,0.0008922435714285714,0.0018695246666666665,0.0007591643304537769,0.0008098379351983131,0.0014295109485673839,0.5687478278575869,1.1757172859135148,0.29640425221839517,0.40455306625482423,0.8450861267337948,0.9630297039703845,94.23956610803361,76.59942634858838,60.736900901349024,52543.526,44926.794,24721.798250000003
2021-03-13,57221.72,61844.0,56078.23,61188.39,83245.091346,0.0016551500000000002,0.002221793333333334,0.0009499171428571429,0.0018133889999999999,0.0005760183795968072,0.0008347898747720779,0.0014026202172691179,-0.48026728132740704,0.8025541406396495,-0.12684726110488662,0.5558525539673064,0.8845422719586087,0.9665240889464083,95.88755968907111,80.94408220043277,64.00826919767424,53627.428,45491.65840000001,24971.148100000002
2021-03-14,61188.38,61724.79,58966.78,58968.31,52601.05275,0.0028149,0.0022245100000000003,0.0011097628571428572,0.0017872406666666666,0.0005801609356893982,0.0009624005735053982,0.0013752218162447107,0.9702426285425457,2.20892191501156,0.7381691330704366,0.7623567653793977,0.8585917051047445,0.9502822750823062,79.53026677301723,76.99684726302428,60.208739107944915,54686.85,46029.4646,25208.6825
2021-03-15,58976.08,60633.43,54600.0,55605.2,102771.427298,0.00202996,0.0021666700000000003,0.0012283878571428572,0.0017357213333333331,0.0005918380130576253,0.0009664419680630177,0.0013342579907476746,-0.5388128830057854,1.1424682363019878,0.1400587159331577,0.9806447024126488,0.773739601077571,0.9590731583980183,60.41992891287004,62.26658377750018,57.179108115176255,55372.199,46496.370599999995,25430.0566
2021-03-16,55605.2,56938.29,53271.34,56900.75,77986.694355,0.00099108,0.0019453133333333338,0.0012777507142857146,0.0016418499999999998,0.0009148517047769712,0.00093242563455558,0.0012815146798168977,-1.4033896966096824,-0.06761313532007279,-0.6357012684958567,0.9496264147736064,0.7760048454654395,0.9440698224246691,57.05697591475278,67.13964226788035,57.23752206953343,56174.054000000004,46989.3016,25656.9258
2021-03-17,56900.74,58974.73,54123.69,58912.97,70421.620841,0.00079176,0.0012709333333333335,0.0012878207142857144,0.0015927053333333332,0.0006648482730167299,0.0009258718702221618,0.0012850147639128597,-1.0581161734406717,-0.30572977139359814,-0.7816842976607383,0.996165604810845,0.734250396236028,0.9438350940088992,59.984514671269956,67.27687300622372,56.44694311001315,56968.176,47518.20560000001,25894.16145
2021-03-18,58912.97,60129.97,57023.0,57648.16,66580.406675,0.00092071,0.0009011833333333335,0.0013321571428571428,0.001501741,0.00010108453706342537,0.0008890601696902592,0.0012297881450249034,-0.6684235797980141,-0.1954856094021628,-0.6871244628201313,0.7589935449155201,0.7379346360976922,0.9462082690217002,49.57407311494747,69.26242940727676,55.709206572802216,57495.475,48063.8458,26123.84645
2021-03-19,57641.0,59468.0,56270.74,58030.01,52392.652961,0.00078153,0.0008313333333333337,0.001366552142857143,0.0014129206666666668,7.757128742857617e-05,0.0008547083833698774,0.001179718441461215,-0.6115723799466505,-0.35692948104134725,-0.7730064038446753,0.7180147269939906,0.7353077681157917,0.9455387522214199,52.786382511654345,69.26782953817278,52.14928342377728,57810.026,48557.148799999995,26355.748949999994
2021-03-20,58030.01,59880.0,57820.17,58102.28,44476.941776,0.00142668,0.0010429733333333338,0.0014470292857142858,0.001323012,0.0003395082806550195,0.0007977011859227297,0.0010629884496060446,1.6854953457360073,0.3626454758138617,-0.2598059322184839,0.4129097920999842,0.7221968402789203,0.9430673930718826,35.45644676806029,69.19333726355775,52.28764914908815,58035.094999999994,49034.1504,26586.6505
2021-03-21,58100.02,58589.1,55450.11,57351.56,48564.470274,0.00083741,0.0010152066666666672,0.0014799828571428573,0.0012494016666666668,0.00035744002522566974,0.0007586278452516824,0.0010149557641085285,-0.4211273005002004,-0.3784117233841171,-0.7072556278480094,0.4142495343955802,0.6291240720437464,0.943220601798322,41.15614740063991,64.06475624257489,49.94135117590553,57992.935,49495.924000000006,26816.4656
2021-03-22,57351.56,58430.73,53650.0,54083.25,62581.626169,0.00146458,0.0012428900000000002,0.0015526264285714287,0.0011664483333333334,0.00035166692380716547,0.0006984704388063001,0.000878936811973395,1.1393191778181246,0.3251241476314083,-0.2290079283904379,0.49311454677628697,0.6782996262225636,0.8842497596068803,41.58746723591915,53.4794838219698,49.99544801613545,57679.088,49915.729400000004,27036.177600000003
2021-03-23,54083.25,55830.9,53000.0,54340.89,59789.365427,0.00093074,0.001077576666666667,0.0014966557142857145,0.0010890733333333335,0.00033838780597611316,0.0007156991736725748,0.0007863015855577147,-0.4758100744070314,-0.36612712306139655,-0.6529696568183131,0.5215992322490737,0.6617423479462903,0.8729282044659762,34.016498872349274,48.78077882487415,56.24826449517343,56994.338,50332.0198,27255.6508
2021-03-24,54342.8,57200.0,51700.0,52303.65,83537.465021,0.0009644300000000001,0.001119916666666667,0.0014727971428571429,0.001025656,0.0002989621448165766,0.0007282718458676803,0.0007110912714519663,-0.5400571732775279,-0.3786093386587671,-0.6399205289524217,0.5177189274548497,0.6594791344002376,0.8762484465848246,8.860627125648392,42.40708147929764,52.9282863241991,56327.871999999996,50668.768,27466.335600000002
2021-03-25,52303.66,53287.0,50427.56,51293.78,87400.534538,0.00031828,0.0007378166666666669,0.0012950492857142857,0.0010136493333333335,0.00036371969294131764,0.0006797113560064068,0.0007201388257634467,-1.433039421243736,-1.230149704168391,-1.1353666622419902,0.4648360675414305,0.666656542793473,0.8788831442072333,9.151056197687438,35.57045365667889,54.876340024313144,55896.73,50942.26619999999,27671.523499999996
2021-03-26,51293.78,55073.46,51214.6,55025.59,63813.774692,0.00036,0.0005475700000000004,0.0011633721428571428,0.0009926226666666668,0.00036161351509587193,0.0006686625273942091,0.0007299709408573014,-0.9378191124662547,-1.1852336339772078,-1.085858805168388,0.9502136865834041,0.7266784680350551,0.8920221042471198,36.50045920778784,45.71606361541797,59.467160055418226,55709.214,51304.0448,27894.784249999997
2021-03-27,55025.59,56700.36,53950.0,55817.14,50105.475055,0.00030000000000000003,0.0003260933333333336,0.0010665757142857143,0.0009792873333333333,3.075363609924705e-05,0.0006897500549609868,0.0007390970252994114,-0.8047948213357776,-1.2515149173712588,-1.1311621002656667,0.7877006248655452,0.7098326454264053,0.8921006739578531,40.355731425472456,38.041049951838986,60.36876800920822,55399.630999999994,51654.5828,28123.236699999998
2021-03-28,55817.14,56559.75,54691.84,55777.63,39050.387511,0.00030000000000000003,0.00032000000000000035,0.0008869400000000001,0.0009792873333333333,3.464101615125566e-05,0.0005010797155988445,0.0007390970252994114,-0.5132056861882845,-1.2275103823172162,-1.1311621002656667,0.7900648221739587,0.7027202112773925,0.8719475262725789,42.933100333781724,42.13205855459686,61.593704128094274,55212.578,51986.3966,28351.028850000002
2021-03-29,55777.65,58405.82,54800.01,57635.47,67857.937398,0.00038171,0.000327236666666667,0.0007692078571428571,0.0009637536666666668,4.7175290495395074e-05,0.00039406774954761317,0.000746814333975267,1.3413297591780673,-1.0154070227865228,-1.0669670935860553,0.6552807518591987,0.6883853037356213,0.8481617575008301,68.26247807301168,55.40794163821913,59.29339424515008,55173.123999999996,52363.1922,28587.52185
2021-03-30,57635.46,59368.0,57071.35,58746.57,55122.443122,0.00142785,0.0007031866666666669,0.0008004057142857144,0.0009921133333333334,0.0006289052719077224,0.0004287475519143302,0.0007477770073165304,1.7839139945394764,0.30827187873502215,-0.24765932365874793,0.5138713599223725,0.6891023304105648,0.8474508554199028,70.8229195418767,54.965421585491754,61.90977071028423,55237.553,52610.6262,28829.31525
2021-03-31,58746.57,59800.0,56769.0,58740.55,60975.542666,0.00210057,0.0013033766666666672,0.0008938921428571429,0.0010498253333333335,0.0008661640335025049,0.0005517604323670081,0.0007646655906082291,1.456486379407822,1.3140910834296864,0.26135442876611614,0.2683246603790981,0.6745882064100535,0.847477717517084,87.65281888694486,49.48005312251174,60.14310525394163,55376.452000000005,52857.0288,29070.8134
2021-04-01,58739.46,59490.0,57935.45,58720.44,47415.61722,0.00256456,0.0020309933333333336,0.00101131,0.0011253106666666668,0.000571540103958883,0.0007100979899010711,0.0007990928587831095,1.1970272439947571,1.850030421505181,0.6041910356887324,0.2904582309746902,0.6729987202387722,0.8407178353634965,99.13150937953075,53.49599369841659,63.126957209288165,55840.170999999995,53135.28599999999,29312.75145
2021-04-02,58720.45,60200.0,58428.57,58950.01,47382.418781,0.00279249,0.002485873333333334,0.00115495,0.001196701,0.00035260745203885346,0.0008497084598668142,0.0008493271717775528,0.963985280889275,1.8833156081133517,0.7569129891596045,0.2771090589435017,0.6051695021251255,0.8407865619961477,98.38153709592208,53.02959253297157,62.98791107859464,56301.083000000006,53354.89600000001,29554.14265
2021-04-03,58950.01,59791.72,56880.0,57051.94,47409.852113,0.0027242300000000002,0.0026937600000000003,0.001247632142857143,0.0012775086666666666,0.00011698007052485322,0.0009468409369719006,0.0008759766665438051,0.7082378185498183,1.826316639260413,0.6928674138203883,0.36127460483864027,0.600710985830935,0.8387571224322182,61.95997071026744,46.91246466650917,59.956220483798326,56775.912,53550.1828,29785.475799999997
2021-04-04,57051.95,58492.85,56388.0,58202.01,41314.081973,0.00127106,0.002262593333333334,0.0012786071428571427,0.0013098773333333335,0.0008593710608540015,0.000939453000760211,0.0008563314892305534,-1.6167588607798928,0.11053718560133015,-0.4063399919615673,0.3659268607933494,0.5489138760316012,0.8295547510998341,69.32460567721995,52.44259913571578,59.01779647402705,57466.735,53771.1492,30021.7158
2021-04-05,58202.01,59272.0,56777.77,59129.99,54258.01579,0.0012009,0.0017320633333333339,0.0012597728571428573,0.0013399073333333334,0.0008599573403566776,0.000938079933460066,0.000835232256936433,-1.1327596929285926,0.009906103013548658,-0.4535394363627778,0.3968879360668127,0.544523032346238,0.8273127447189754,63.985985191609686,66.74612665727216,58.52592809503441,57877.175,53982.1932,30262.665799999995
2021-04-06,59129.99,59495.24,57413.02,57991.15,54201.000727,0.00238701,0.001619656666666667,0.001363792142857143,0.001406939,0.0006654727342523737,0.0009786506523008624,0.0008359054506480409,0.39897819444484883,1.3318402182873865,0.4519429175375091,0.43585342691699597,0.5308004938477933,0.8269432599513273,42.967158598751354,61.44312264021462,54.0617332729086,58094.576,54183.7942,30497.9546
2021-04-07,57990.03,58655.0,55473.0,55953.45,71228.405659,0.00165018,0.0017460300000000006,0.0014127742857142857,0.0014470260000000001,0.000598836079323881,0.0009742760890229013,0.0008169321929638288,-0.28900476039739686,0.40766909805747575,-0.10575729122182548,0.5084432303081832,0.5446692227565428,0.832539025567626,31.174196267663717,61.44135061729712,50.12954830805941,58112.157999999996,54320.194200000005,30722.3186
2021-04-08,55953.44,58153.31,55700.0,58077.52,44283.147019,0.0009195200000000001,0.001652236666666667,0.00145572,0.0014205323333333333,0.0007337471617889439,0.000934770314733889,0.0008208431693111137,-0.9981311198055289,-0.4764614744100255,-0.6391412833623717,0.5756103020132625,0.5686386080172623,0.8350940824757644,46.618453025884634,69.87706455136016,50.385109634013205,58156.363,54439.35039999999,30958.1048
2021-04-09,58077.52,58894.9,57654.0,58142.54,40831.884911,0.00067697,0.0010822233333333338,0.0014783607142857143,0.0013998163333333335,0.0005065952102352815,0.0009096920380797042,0.0008317996280872534,-1.0215442488241142,-0.7129240121924824,-0.798360345264205,0.5485155739281384,0.5686337498482308,0.715472791824837,45.67816522599813,61.63262411876244,51.17964314263679,58095.96,54571.1492,31196.731399999997
2021-04-10,58142.55,61500.0,57900.01,59769.13,69906.424117,0.00281235,0.0014696133333333338,0.0016578142857142859,0.0014000030000000001,0.0011691509494643239,0.0009071577809986391,0.0008321268137156041,1.2241728599641148,1.589028140970828,0.9356969023619897,0.5877204313430675,0.5771337137497181,0.7178378564100805,64.97855080388504,63.883691469300906,48.065850956890834,58198.81800000001,54648.41180000001,31442.929
2021-04-11,59769.13,60699.0,59232.52,60002.43,41156.715391,0.0029216,0.002136973333333334,0.0018450714285714286,0.0014239403333333336,0.0012655793893048871,0.0008753346387161109,0.0008656890469067798,1.0802756575142978,1.5216390299247375,1.06860698720833,0.5414634017612904,0.5084416032942635,0.7109458501705596,61.040780033109364,64.6427214777413,51.48996880361192,58327.01700000001,54731.6366,31691.733850000004
2021-04-12,59998.8,61300.0,59350.59,59860.0,56375.037117,0.00294494,0.0028929633333333337,0.002028159285714286,0.0014669333333333335,7.078185525495044e-05,0.0008114435096832945,0.0009085349781030901,0.7727043155131005,1.3750668069615504,1.1014568527229236,0.33916635540125173,0.5094713488174606,0.6931449721081212,54.95395598503812,58.75050252263753,56.75749935041866,58418.016,54780.665199999996,31937.35225
2021-04-13,59860.01,63777.77,59805.15,63575.0,82848.688746,0.0029667,0.0029444133333333344,0.0021380771428571427,0.0014719933333333334,2.2554612240799763e-05,0.0008279291934461783,0.0009166873681842172,0.5016670979614396,1.2518239935741355,1.1432167891180265,0.503018381375471,0.5230346834078874,0.7054320723193167,78.07616770127694,65.76396511341065,59.84358808795929,59070.322,54970.411799999994,32201.7939
2021-04-14,63575.01,64854.0,61301.0,62959.53,82616.343993,0.0030386099999999997,0.002983416666666667,0.00220508,0.0015056149999999999,4.902144870699872e-05,0.0008619195492798437,0.0009555320721037918,1.2375377049007208,1.197145894056454,1.2261496247423684,0.5433315303572007,0.5141275474498297,0.7061061486448518,91.10642252647727,63.247053858833354,56.2245652636673,59546.074,55251.782400000004,32462.94855
2021-04-15,62959.53,63800.0,62020.0,63159.98,51649.70034,0.00268741,0.0028975733333333337,0.0022138550000000002,0.0015621593333333332,0.00018552420875274684,0.0008664741716755143,0.0009740455981429256,-1.6887924254056041,0.7784790009122792,0.9611751752191044,0.5354530885850987,0.43800724012604436,0.703336969058908,88.51363844406525,63.78348740977157,58.76550552791426,59949.073,55521.458,32724.877200000003
2021-04-16,63158.74,63520.61,60000.0,61334.8,91764.139884,0.00345188,0.0030593000000000005,0.0022609542857142855,0.00165083,0.00038265474294721564,0.0009168062462761629,0.0010214228487414184,1.5691369954624816,1.4057557283670286,1.5897017886989144,0.6407468835900746,0.4627884119396663,0.7068489763775386,69.09607318128924,56.736630213151656,55.024962192544635,60283.438,55806.67939999999,32978.0706
2021-04-17,61334.81,62506.05,59580.91,60006.66,58912.256128,0.0019648499999999998,0.00270138,0.002206712857142857,0.0016856346666666668,0.000743613425040188,0.0009097252973493494,0.001013444567378939,-1.553465785807772,-0.1994930834081554,0.3310751186132486,0.6800488367546502,0.476209308324587,0.7077030488733532,51.473516650801955,58.6242808040003,52.78910707799307,60688.759,56081.275200000004,33223.9015
2021-04-18,60006.67,60499.0,50931.3,56150.01,124882.131824,0.0015007199999999999,0.002305816666666667,0.002223117142857143,0.0017096076666666667,0.0010192889861238234,0.000893481253442257,0.0009997339971580831,-1.2971367277493973,-0.858509242308557,-0.05532117316726332,0.502920945625056,0.5435058446607844,0.7142509817489018,33.51316235453422,44.827800020363,48.38698764656765,60496.007999999994,56282.146799999995,33450.768599999996
2021-04-19,56150.01,57526.81,54221.58,55633.14,78229.042267,0.00030000000000000003,0.0012551900000000004,0.0021587671428571426,0.0016720516666666667,0.000859153720995257,0.0009989799603859664,0.0010313901900935768,-1.4057867253785237,-2.037192653714118,-1.1370266120885764,0.5042529645990126,0.5365109741101227,0.71408455749635,32.47244927747586,40.99942807752935,52.24660224403234,60245.06800000001,56492.096399999995,33675.838650000005
2021-04-20,55633.14,57076.24,53329.96,56425.0,72744.482151,0.00030000000000000003,0.0007002400000000005,0.0020096949999999997,0.0016541379999999999,0.0006932360152213637,0.0011116618859565448,0.0010508695591989687,-0.9159257531867102,-1.7630995809760215,-1.1027856274543408,0.5646694016354454,0.5412722298214945,0.6863552431513911,10.863177669130494,45.89556013424036,52.9748937359482,59910.655000000006,56628.8558,33905.11165
2021-04-21,56425.0,56757.91,53536.02,53787.63,66984.756909,0.00030000000000000003,0.00030000000000000003,0.0019132535714285715,0.0016153186666666667,0.0,0.001200284921390348,0.0010792402716014804,-0.7148277491883537,-1.547338118028319,-1.0889946645738535,0.6057041880078293,0.5754574577814213,0.6965019755701743,8.894440201782828,44.496961135048466,52.082577850724135,59289.175,56735.7954,34121.3395
2021-04-22,53787.62,55521.48,50500.0,51690.96,104656.631337,0.00030000000000000003,0.00030000000000000003,0.0018690021428571428,0.001594294,0.0,0.0012501248132282242,0.0010989992547661498,-0.4472052673187206,-1.3774228329401643,-1.0617973311955116,0.6131383234652942,0.593327776343168,0.6994029863225536,6.06661896276151,33.750038165994255,50.54089255578497,58472.27099999999,56762.627199999995,34326.46115
2021-04-23,51690.95,52131.85,47500.0,51125.14,132230.780719,0.00067618,0.0004253933333333339,0.0018689457142857142,0.0015846856666666667,0.0002171876242637404,0.0012501827750294038,0.0011059340965857416,1.7887480562449758,-0.937204480944698,-0.6525165618675479,0.4796177642278801,0.5820813786597093,0.684657397606912,6.714444883485086,32.588652130328526,44.18697884453084,57227.284999999996,56817.6482,34528.1258
2021-04-24,51110.56,51166.22,48657.14,50047.84,55361.512573,0.00054432,0.000506833333333334,0.0017069435714285714,0.0015922203333333335,0.0001908711233616229,0.0012653864274272245,0.0010977483353554894,0.6822161035191666,-0.999226795565169,-0.7856581900903539,0.4687602772046798,0.5740665604317351,0.6393030884178199,6.860361757463721,25.203966226772238,41.47436086891928,55936.116,56843.5708,34725.3667
